pid,fid16,cfps_age,cfps_gender,qea0,qq301,qz202,cfps2016edu
410735104,109121,33,男,在婚（有配偶）,否,不适用,初中
330226102,242878,28,男,未婚,否,不适用,
110108102,110108,58,男,在婚（有配偶）,否,不适用,初中
210498102,210498,53,女,在婚（有配偶）,否,不适用,初中
430323105,145120,24,男,未婚,否,不适用,大专
140227101,140227,75,女,在婚（有配偶）,否,不适用,小学
620730101,117412,49,男,在婚（有配偶）,否,不适用,小学
177667501,177667,33,女,在婚（有配偶）,否,不适用,小学
530362102,215602,34,男,在婚（有配偶）,是,不适用,小学
130172102,130172,37,男,在婚（有配偶）,否,不适用,文盲/半文盲
610235102,136660,38,男,在婚（有配偶）,否,不适用,初中
621517105,133392,22,男,在婚（有配偶）,否,不适用,小学
620560104,620560,43,男,未婚,否,不适用,文盲/半文盲
140232102,140232,45,男,在婚（有配偶）,否,不适用,文盲/半文盲
100051502,100051,50,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
734558431,734558,25,男,在婚（有配偶）,是,不适用,小学
410954104,248915,39,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
340316104,174925,37,男,在婚（有配偶）,否,不适用,大学本科
510965103,510965,23,女,在婚（有配偶）,否,不适用,
130721103,141038,34,男,在婚（有配偶）,否,不适用,大学本科
130105105,277685,27,男,未婚,是,不适用,小学
140835101,140835,31,男,离婚,否,不适用,初中
140843104,140843,59,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
420291102,420291,49,男,在婚（有配偶）,是,不适用,
230456431,230456,74,男,丧偶,,,文盲/半文盲
120033102,198275,63,男,在婚（有配偶）,否,不适用,文盲/半文盲
140842101,140842,43,女,在婚（有配偶）,否,不适用,初中
620559104,115309,22,女,未婚,否,不适用,文盲/半文盲
130811104,185119,89,女,丧偶,否,不适用,文盲/半文盲
140318104,140318,25,男,在婚（有配偶）,,,高中/中专/技校/职高
530027103,530027,74,女,丧偶,,,文盲/半文盲
230421102,230421,40,男,在婚（有配偶）,是,不适用,文盲/半文盲
130152501,130152,29,女,在婚（有配偶）,否,不适用,
350139103,350139,30,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
130547103,100810,29,男,在婚（有配偶）,是,不适用,
350005105,107388,20,男,未婚,否,不适用,初中
291956501,291956,29,男,在婚（有配偶）,否,不适用,大专
110426501,110426,60,男,在婚（有配偶）,否,不适用,
530242101,175398,43,男,在婚（有配偶）,否,不适用,小学
130152103,130152,29,男,在婚（有配偶）,是,不适用,
510224103,292045,31,女,在婚（有配偶）,否,不适用,小学
510133102,291956,27,女,在婚（有配偶）,否,不适用,大学本科
158387551,158387,28,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
140127104,140127,21,男,未婚,否,不适用,小学
101581553,101581,28,男,在婚（有配偶）,是,不适用,大专
230038102,230038,35,男,在婚（有配偶）,否,不适用,文盲/半文盲
610329104,610329,28,女,未婚,否,不适用,文盲/半文盲
620735104,149903,25,女,在婚（有配偶）,否,不适用,小学
130206103,130206,27,女,未婚,否,不适用,大学本科
230044101,230044,37,女,在婚（有配偶）,否,不适用,初中
620186103,620186,23,男,未婚,否,不适用,高中/中专/技校/职高
340326102,340326,30,女,未婚,否,不适用,大学本科
440349102,440349,65,女,在婚（有配偶）,否,不适用,小学
100810551,100810,29,女,在婚（有配偶）,否,不适用,初中
440349101,440349,68,男,在婚（有配偶）,是,不适用,初中
210942105,210942,21,女,在婚（有配偶）,否,不适用,初中
610274105,250516,42,男,在婚（有配偶）,否,不适用,初中
340185103,340185,45,男,在婚（有配偶）,是,不适用,小学
886542431,886542,29,男,在婚（有配偶）,否,不适用,初中
621578103,138372,26,女,在婚（有配偶）,否,不适用,初中
110124101,110124,37,男,在婚（有配偶）,否,不适用,大学本科
140116102,140116,53,男,在婚（有配偶）,否,不适用,小学
130807103,130807,33,男,未婚,否,不适用,初中
130012103,159702,27,男,在婚（有配偶）,是,不适用,高中/中专/技校/职高
120033101,198275,64,女,在婚（有配偶）,否,不适用,文盲/半文盲
410510103,227811,21,女,在婚（有配偶）,否,不适用,小学
410563104,248516,28,女,在婚（有配偶）,否,不适用,初中
161734551,161734,24,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
110104101,110104,57,女,在婚（有配偶）,是,不适用,高中/中专/技校/职高
520465103,215098,29,女,在婚（有配偶）,否,不适用,初中
330177103,330177,55,女,在婚（有配偶）,否,不适用,文盲/半文盲
621343104,621343,25,男,未婚,否,不适用,大专
410481105,410481,28,女,在婚（有配偶）,否,不适用,小学
140519105,101581,27,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
520413107,155707,36,女,在婚（有配偶）,否,不适用,文盲/半文盲
411608104,110754,23,女,在婚（有配偶）,否,不适用,初中
330100103,330100,35,男,未婚,否,不适用,大专
350062103,265828,23,男,未婚,否,不适用,初中
330242103,330242,51,女,在婚（有配偶）,否,不适用,小学
130152102,130152,53,男,在婚（有配偶）,是,不适用,初中
230044102,230044,38,男,在婚（有配偶）,否,不适用,初中
340133104,174777,28,男,在婚（有配偶）,否,不适用,小学
140116431,140116,29,男,离婚,否,不适用,初中
230421103,230421,69,女,丧偶,,,文盲/半文盲
140835103,140835,67,女,在婚（有配偶）,否,不适用,文盲/半文盲
340214103,340214,28,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
110124102,110124,33,女,在婚（有配偶）,否,不适用,大学本科
420017101,420017,81,女,在婚（有配偶）,,,文盲/半文盲
621433103,621433,32,男,在婚（有配偶）,否,不适用,
430475103,289292,41,男,在婚（有配偶）,否,不适用,小学
208913501,208913,33,男,在婚（有配偶）,否,不适用,大专
440267104,145528,42,女,在婚（有配偶）,否,不适用,大专
621343103,621343,47,男,在婚（有配偶）,否,不适用,初中
330220431,330220,45,男,离婚,否,不适用,小学
140365431,220590,33,女,在婚（有配偶）,否,不适用,大学本科
140677105,140677,30,女,在婚（有配偶）,否,不适用,小学
410167102,410167,50,男,在婚（有配偶）,否,不适用,初中
140304102,237347,35,男,在婚（有配偶）,否,不适用,文盲/半文盲
510133101,291956,49,女,离婚,否,6,小学
411679101,876648,35,女,在婚（有配偶）,否,不适用,大专
620995104,115667,28,女,在婚（有配偶）,否,不适用,大学本科
110079103,110079,17,女,未婚,否,不适用,初中
411094103,905498,28,女,在婚（有配偶）,否,不适用,小学
230456101,230456,42,男,在婚（有配偶）,是,不适用,初中
620055102,620055,65,女,在婚（有配偶）,否,不适用,文盲/半文盲
227811551,227811,22,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
410892103,410892,39,男,在婚（有配偶）,是,不适用,初中
410172104,410172,27,女,未婚,否,不适用,初中
410500431,227801,24,女,在婚（有配偶）,否,不适用,初中
140835102,140835,71,男,在婚（有配偶）,否,不适用,初中
230456102,230456,43,女,在婚（有配偶）,否,不适用,初中
410892104,410892,38,女,在婚（有配偶）,否,不适用,文盲/半文盲
110079102,110079,44,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
500036431,500036,73,女,丧偶,,,文盲/半文盲
620573501,678346,27,女,在婚（有配偶）,否,不适用,大专
621794102,621794,52,女,在婚（有配偶）,否,不适用,初中
140843105,140843,57,女,在婚（有配偶）,,,文盲/半文盲
340125105,340125,26,男,在婚（有配偶）,否,不适用,大学本科
340317104,186420,46,男,未婚,否,不适用,小学
138372503,138372,29,男,在婚（有配偶）,否,不适用,小学
210868103,181561,28,男,在婚（有配偶）,否,不适用,大学本科
340377104,340377,27,女,未婚,否,不适用,大专
130721105,267159,25,男,在婚（有配偶）,否,不适用,大专
110754501,110754,25,男,在婚（有配偶）,否,不适用,
430556501,151942,25,女,在婚（有配偶）,否,不适用,初中
130612104,130612,28,男,未婚,否,不适用,初中
210498101,210498,56,男,在婚（有配偶）,是,不适用,初中
410172105,410172,19,男,未婚,否,不适用,大专
230421101,230421,39,女,在婚（有配偶）,否,不适用,文盲/半文盲
140856102,140856,41,男,在婚（有配偶）,否,不适用,文盲/半文盲
370274103,370274,30,男,在婚（有配偶）,否,不适用,初中
530027101,530027,40,男,在婚（有配偶）,否,不适用,文盲/半文盲
140856101,140856,40,女,在婚（有配偶）,否,不适用,文盲/半文盲
242157582,242157,67,女,在婚（有配偶）,否,不适用,
410481104,410481,29,男,在婚（有配偶）,是,不适用,小学
420017102,420017,84,男,在婚（有配偶）,是,不适用,文盲/半文盲
420291103,420291,19,女,未婚,否,不适用,高中/中专/技校/职高
149903551,149903,25,男,在婚（有配偶）,否,不适用,初中
267234551,267234,24,女,在婚（有配偶）,否,不适用,初中
230038101,230038,35,女,在婚（有配偶）,否,不适用,小学
210353101,494453,68,男,在婚（有配偶）,否,不适用,小学
140861104,140861,23,男,未婚,否,不适用,大专
211913103,242557,26,女,在婚（有配偶）,否,不适用,初中
187118432,187118,40,女,在婚（有配偶）,否,不适用,小学
411430431,411430,88,女,丧偶,,,文盲/半文盲
420258101,420258,43,男,在婚（有配偶）,否,不适用,初中
430452104,269716,35,女,在婚（有配偶）,否,不适用,初中
520490102,293253,42,男,在婚（有配偶）,是,不适用,文盲/半文盲
440267103,145528,44,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
278358501,278358,26,男,在婚（有配偶）,否,不适用,小学
111230551,111230,27,男,在婚（有配偶）,否,不适用,初中
154759501,154759,34,女,在婚（有配偶）,否,不适用,文盲/半文盲
411051104,249031,22,男,在婚（有配偶）,否,不适用,初中
130490104,693940,34,女,在婚（有配偶）,否,不适用,大专
440460103,111230,24,女,在婚（有配偶）,否,不适用,小学
100051501,100051,47,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
140236101,140236,25,男,未婚,否,不适用,大学本科
211451102,211451,45,女,在婚（有配偶）,否,不适用,小学
330268107,330268,37,女,在婚（有配偶）,否,不适用,初中
141038501,141038,32,女,在婚（有配偶）,否,不适用,大学本科
530026102,530026,65,女,在婚（有配偶）,否,不适用,小学
211093103,211093,48,女,在婚（有配偶）,否,不适用,初中
159702551,159702,28,女,在婚（有配偶）,否,不适用,大专
130152101,130152,52,女,在婚（有配偶）,否,不适用,初中
140122105,101303,18,女,未婚,否,不适用,初中
510982103,510982,25,女,未婚,否,不适用,大学本科
181561501,181561,30,女,在婚（有配偶）,否,不适用,大学本科
430473105,161734,24,女,在婚（有配偶）,否,不适用,初中
120016432,120016,53,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130155104,184621,27,男,在婚（有配偶）,否,不适用,大学本科
130533103,100765,23,女,未婚,否,不适用,小学
330251103,330251,42,男,在婚（有配偶）,是,不适用,初中
520039102,520039,19,女,未婚,否,不适用,高中/中专/技校/职高
130339103,130339,24,女,未婚,否,不适用,大学本科
330268103,330268,40,男,在婚（有配偶）,否,不适用,初中
340133431,174777,28,女,在婚（有配偶）,否,不适用,初中
130673102,130673,49,男,在婚（有配偶）,是,不适用,初中
510976102,510976,59,男,在婚（有配偶）,是,不适用,文盲/半文盲
621291103,621291,28,女,未婚,否,不适用,大专
411216104,110426,41,女,在婚（有配偶）,否,不适用,初中
411771105,102025,30,男,在婚（有配偶）,否,不适用,初中
140304101,237347,29,女,在婚（有配偶）,否,不适用,文盲/半文盲
520039432,520039,36,男,在婚（有配偶）,否,不适用,小学
520039431,520039,35,女,在婚（有配偶）,否,不适用,初中
530026101,530026,38,男,在婚（有配偶）,否,不适用,小学
430556105,151942,30,男,在婚（有配偶）,否,不适用,初中
520030106,273255,25,男,未婚,否,不适用,大学本科
211400104,280590,29,男,未婚,是,不适用,初中
520317103,174889,35,男,在婚（有配偶）,否,不适用,初中
110079101,110079,49,男,在婚（有配偶）,否,不适用,小学
140236102,140236,71,男,在婚（有配偶）,,,文盲/半文盲
520163101,520163,47,男,在婚（有配偶）,否,不适用,文盲/半文盲
130475104,100744,31,男,在婚（有配偶）,否,不适用,
620640104,620640,27,女,未婚,否,不适用,大学本科
620079103,620079,34,男,在婚（有配偶）,否,不适用,初中
620186102,620186,48,男,在婚（有配偶）,否,不适用,小学
350130105,148015,24,男,在婚（有配偶）,否,不适用,大专
510969103,510969,28,男,未婚,否,不适用,
340214501,340214,27,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130503103,130503,31,男,在婚（有配偶）,否,不适用,大专
340125551,340125,24,女,在婚（有配偶）,否,7,高中/中专/技校/职高
510983105,510983,19,女,未婚,否,不适用,大专
360317104,191931,39,女,在婚（有配偶）,否,不适用,小学
410486103,207640,27,女,在婚（有配偶）,否,不适用,高中/中专/技校/职高
440336107,440336,26,女,未婚,否,不适用,高中/中专/技校/职高
340313103,340313,36,男,未婚,否,不适用,文盲/半文盲
510965104,510965,16,女,未婚,否,不适用,初中
530242103,175398,42,女,在婚（有配偶）,否,不适用,文盲/半文盲
130672102,236813,48,男,在婚（有配偶）,否,不适用,小学
411216103,110426,38,男,在婚（有配偶）,否,不适用,文盲/半文盲
120016431,120016,54,男,在婚（有配偶）,是,不适用,初中
621558103,167087,21,女,未婚,否,不适用,高中/中专/技校/职高
510846104,510846,31,男,在婚（有配偶）,否,不适用,大学本科
510846103,510846,52,女,在婚（有配偶）,否,不适用,初中
