pid,fid18,age,gender_update,qea0,qq301,kz202,cfps2018edu
130036101,130036,54,女,在婚（有配偶）,否,4,小学
130036102,130036,54,男,在婚（有配偶）,否,4,小学
130036103,630101,34,男,在婚（有配偶）,是,不适用,初中
130036104,630101,31,,,,,初中
130036105,630101,11,女,没有有效数据,不适用,不适用,文盲/半文盲
130036106,130036,32,男,在婚（有配偶）,否,5,初中
130036107,130036,33,女,在婚（有配偶）,否,5,高中/中专/技校/职高
130037101,130037,54,男,在婚（有配偶）,是,6,文盲/半文盲
130037104,130037,31,男,在婚（有配偶）,是,不适用,小学
130037105,130037,30,女,在婚（有配偶）,否,5,初中
130037106,130037,22,男,未婚,否,3,初中
130037108,130037,51,女,在婚（有配偶）,否,5,小学
130039101,130039,53,男,在婚（有配偶）,是,5,初中
130039102,130039,54,女,在婚（有配偶）,否,5,初中
130039103,666045,30,男,在婚（有配偶）,否,不适用,大专
130039104,130039,18,,,,,
130039582,130039,83,,,,,小学
130040102,130040,50,,,,,初中
130040103,130040,26,,,,,高中/中专/技校/职高
130040104,130040,17,男,未婚,否,6,初中
130040105,130040,77,,,,,文盲/半文盲
130040551,130040,25,女,在婚（有配偶）,否,5,初中
130041101,130041,52,男,丧偶,是,3,文盲/半文盲
130041102,130041,96,,,,,文盲/半文盲
130041105,648078,19,男,未婚,否,不适用,初中
130042101,130042,36,女,在婚（有配偶）,否,6,初中
130042103,648079,60,,,,,文盲/半文盲
130042104,130042,37,男,在婚（有配偶）,否,6,小学
130042105,130042,13,女,没有有效数据,否,7,小学
130042106,219077,30,女,在婚（有配偶）,否,5,大专
130045101,130045,42,男,在婚（有配偶）,是,4,初中
130045102,130045,40,女,在婚（有配偶）,否,5,初中
130046101,252820,60,女,在婚（有配偶）,否,6,初中
130046102,252820,62,,,,,初中
130046103,130046,37,女,在婚（有配偶）,否,5,初中
130046104,252820,27,女,在婚（有配偶）,否,不适用,初中
130046105,130046,40,,,,,初中
130046106,130046,14,男,没有有效数据,否,5,小学
130049101,130049,56,女,在婚（有配偶）,否,4,小学
130049103,610591,28,女,在婚（有配偶）,否,不适用,初中
130050101,130050,80,,,,,文盲/半文盲
130051101,130051,44,女,在婚（有配偶）,否,5,初中
130051102,130051,41,男,在婚（有配偶）,否,5,大学本科
130051103,130051,17,男,未婚,否,6,初中
130051581,130051,71,男,在婚（有配偶）,是,3,文盲/半文盲
130051582,130051,67,女,在婚（有配偶）,否,4,文盲/半文盲
130052101,130052,67,男,在婚（有配偶）,否,4,文盲/半文盲
130052102,130052,66,女,在婚（有配偶）,否,4,文盲/半文盲
130054101,130054,69,女,丧偶,否,6,文盲/半文盲
130054103,130054,42,,,,,初中
130054104,130054,16,,,,,高中/中专/技校/职高
130054501,130054,43,,,,,小学
130055101,130055,42,女,在婚（有配偶）,否,5,小学
130055102,130055,45,男,在婚（有配偶）,是,7,初中
130055103,130055,21,女,未婚,否,5,高中/中专/技校/职高
130055104,130055,13,男,没有有效数据,否,6,小学
130056102,130056,89,,,,,文盲/半文盲
130056103,130056,54,女,丧偶,否,不适用,文盲/半文盲
130056104,130056,31,男,丧偶,否,不适用,初中
130057101,130057,60,男,在婚（有配偶）,是,4,文盲/半文盲
130057102,130057,62,女,在婚（有配偶）,否,6,文盲/半文盲
130057103,130057,40,男,在婚（有配偶）,否,7,初中
130057104,130057,43,女,在婚（有配偶）,否,7,初中
130057105,130057,14,女,没有有效数据,否,7,小学
130057106,130057,11,女,没有有效数据,否,7,文盲/半文盲
130058101,130058,49,女,在婚（有配偶）,否,5,文盲/半文盲
130058102,130058,50,男,在婚（有配偶）,是,5,初中
130058104,130058,10,男,没有有效数据,否,7,文盲/半文盲
130058501,130058,30,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130059101,130059,45,男,在婚（有配偶）,是,7,初中
130059102,130059,43,女,在婚（有配偶）,否,不适用,初中
130059103,130059,20,男,未婚,否,7,高中/中专/技校/职高
130059104,130059,11,男,没有有效数据,否,7,文盲/半文盲
130059431,130059,72,男,丧偶,是,6,文盲/半文盲
130060101,130060,45,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130060102,130060,45,女,在婚（有配偶）,否,7,小学
130060103,130060,18,男,未婚,否,7,高中/中专/技校/职高
130062101,130062,45,女,在婚（有配偶）,否,7,小学
130062102,130062,43,男,在婚（有配偶）,是,7,小学
130062103,130062,17,女,未婚,否,7,初中
130062104,130062,13,男,没有有效数据,否,7,文盲/半文盲
130062581,130062,65,男,在婚（有配偶）,否,5,高中/中专/技校/职高
130063101,130063,62,女,丧偶,不适用,不适用,文盲/半文盲
130063431,130063,42,男,在婚（有配偶）,是,7,初中
130064101,130064,62,男,在婚（有配偶）,是,6,初中
130064601,130064,62,女,在婚（有配偶）,否,7,文盲/半文盲
130065101,130065,56,女,在婚（有配偶）,否,1,文盲/半文盲
130065102,130065,59,男,在婚（有配偶）,是,7,初中
130066101,130066,31,,,,,初中
130066102,130066,58,男,在婚（有配偶）,是,不适用,初中
130066103,130066,55,女,在婚（有配偶）,是,7,高中/中专/技校/职高
130066104,130066,29,,,,,初中
130067101,130067,53,女,在婚（有配偶）,否,7,初中
130067102,130067,54,男,在婚（有配偶）,是,4,文盲/半文盲
130067103,130067,30,男,离婚,是,不适用,小学
130068101,130068,49,女,在婚（有配偶）,否,7,文盲/半文盲
130068102,130068,50,男,在婚（有配偶）,否,7,小学
130068103,239119,25,女,离婚,否,不适用,初中
130068104,130068,19,男,未婚,否,7,高中/中专/技校/职高
130068531,130068,70,男,丧偶,否,4,文盲/半文盲
130069101,130069,63,女,在婚（有配偶）,否,5,文盲/半文盲
130069102,130069,68,,,,,文盲/半文盲
130070101,130070,58,女,在婚（有配偶）,否,7,文盲/半文盲
130070102,130070,55,男,在婚（有配偶）,是,7,初中
130070103,130070,33,男,在婚（有配偶）,是,7,初中
130070431,130070,30,女,在婚（有配偶）,否,7,小学
130071431,130071,31,女,在婚（有配偶）,否,7,初中
130071432,130071,33,男,在婚（有配偶）,是,7,小学
130071433,130071,10,男,没有有效数据,否,7,文盲/半文盲
130072101,130072,36,女,在婚（有配偶）,否,7,初中
130072102,130072,38,男,在婚（有配偶）,是,7,高中/中专/技校/职高
130072103,130072,15,女,没有有效数据,否,7,小学
130072104,130072,11,男,没有有效数据,否,7,文盲/半文盲
130073101,130073,35,女,在婚（有配偶）,否,7,初中
130073102,130073,37,男,在婚（有配偶）,是,7,初中
130073103,130073,13,女,没有有效数据,是,7,小学
130073431,130073,59,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130074101,130074,36,,,,,初中
130074102,130074,61,男,在婚（有配偶）,是,7,小学
130074103,130074,60,女,在婚（有配偶）,否,6,文盲/半文盲
130074104,139778,37,女,离婚,否,不适用,初中
130074105,130074,13,男,没有有效数据,否,不适用,小学
130074551,130074,32,女,在婚（有配偶）,否,不适用,初中
130074552,130074,12,女,没有有效数据,否,7,文盲/半文盲
130075101,130075,55,男,在婚（有配偶）,否,7,初中
130075102,130075,53,女,在婚（有配偶）,是,7,初中
130075103,130075,31,男,在婚（有配偶）,否,7,初中
130075104,130075,31,女,在婚（有配偶）,否,7,初中
130076101,130076,56,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130076104,130076,32,女,在婚（有配偶）,否,7,初中
130076531,130076,80,男,丧偶,否,7,初中
130077102,130077,58,男,在婚（有配偶）,是,7,文盲/半文盲
130077103,130077,32,男,在婚（有配偶）,是,不适用,初中
130077104,130077,59,女,在婚（有配偶）,否,7,文盲/半文盲
130077431,130077,30,女,在婚（有配偶）,否,7,初中
130078101,500873,74,女,同居,否,6,文盲/半文盲
130078102,130078,53,男,在婚（有配偶）,是,7,初中
130078103,130078,28,男,在婚（有配偶）,否,7,小学
130078105,130078,51,女,在婚（有配偶）,否,5,小学
130078501,130078,25,女,在婚（有配偶）,否,7,小学
130079101,130079,35,女,在婚（有配偶）,否,7,文盲/半文盲
130079102,130079,44,男,在婚（有配偶）,否,7,文盲/半文盲
130080101,130080,68,,,,,小学
130080102,130080,36,男,离婚,是,7,初中
130082101,130082,69,,,,,文盲/半文盲
130082102,130082,40,男,未婚,是,7,文盲/半文盲
130083101,130083,75,,,,,小学
130083102,130083,69,,,,,文盲/半文盲
130083103,130083,47,男,在婚（有配偶）,是,7,小学
130083104,130083,46,女,在婚（有配偶）,否,7,小学
130083105,556414,24,女,在婚（有配偶）,否,不适用,大学本科
130083106,130083,14,女,没有有效数据,否,7,小学
130085102,130085,68,,,,,文盲/半文盲
130085103,130085,42,男,在婚（有配偶）,否,6,高中/中专/技校/职高
130085104,130085,39,女,在婚（有配偶）,否,不适用,初中
130085106,130085,11,男,没有有效数据,否,5,文盲/半文盲
130086101,130086,45,男,在婚（有配偶）,否,6,初中
130086102,130086,48,女,在婚（有配偶）,否,6,高中/中专/技校/职高
130087101,130087,45,女,在婚（有配偶）,是,6,小学
130087102,130087,45,男,在婚（有配偶）,否,5,初中
130087103,610626,22,女,未婚,否,不适用,高中/中专/技校/职高
130087104,130087,16,男,未婚,否,6,初中
130087581,130087,70,女,丧偶,否,5,文盲/半文盲
130088102,130088,53,女,丧偶,否,4,小学
130088104,130088,28,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130088551,130088,25,女,在婚（有配偶）,否,6,初中
130089101,130089,53,男,在婚（有配偶）,否,5,小学
130089102,130089,42,女,在婚（有配偶）,否,2,小学
130089103,130089,19,女,未婚,否,5,初中
130090102,130090,61,女,在婚（有配偶）,不适用,不适用,文盲/半文盲
130092101,130092,63,男,在婚（有配偶）,否,7,大专
130092102,130092,54,女,在婚（有配偶）,否,5,初中
130092103,130092,28,女,未婚,否,5,大学本科
130092104,130092,25,男,未婚,否,7,大学本科
130093101,130093,53,女,在婚（有配偶）,否,5,文盲/半文盲
130093102,130093,54,男,在婚（有配偶）,是,5,文盲/半文盲
130093103,666091,30,男,在婚（有配偶）,是,不适用,小学
130093104,284247,29,女,在婚（有配偶）,否,不适用,初中
130094101,130094,51,女,丧偶,否,不适用,小学
130094103,100376,22,男,在婚（有配偶）,是,不适用,初中
130094433,130094,30,男,在婚（有配偶）,是,不适用,小学
130095101,130095,52,女,在婚（有配偶）,否,4,小学
130095102,130095,55,男,在婚（有配偶）,是,6,小学
130095103,130095,30,男,在婚（有配偶）,否,不适用,高中/中专/技校/职高
130095104,130095,28,女,离婚,否,不适用,大专
130095551,130095,33,女,在婚（有配偶）,否,6,小学
130096101,130096,60,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130096102,130096,59,女,在婚（有配偶）,否,7,文盲/半文盲
130096103,630152,29,男,未婚,否,不适用,大学本科
130097102,130097,61,女,丧偶,否,5,文盲/半文盲
130097103,130097,32,男,未婚,不适用,不适用,初中
130099101,130099,43,男,在婚（有配偶）,是,7,高中/中专/技校/职高
130099102,130099,76,男,在婚（有配偶）,是,6,初中
130099103,130099,76,女,在婚（有配偶）,否,7,文盲/半文盲
130099104,130099,42,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130099106,130099,11,男,没有有效数据,否,7,文盲/半文盲
130100101,130100,52,女,在婚（有配偶）,否,7,文盲/半文盲
130100102,130100,55,男,在婚（有配偶）,是,5,小学
130100104,130100,42,女,在婚（有配偶）,不适用,不适用,小学
130101101,130101,30,女,在婚（有配偶）,否,7,初中
130101102,130101,32,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130102101,130102,70,,,,,文盲/半文盲
130102102,130102,42,男,离婚,是,7,小学
130102103,130102,15,男,没有有效数据,否,7,小学
130103101,130103,38,女,在婚（有配偶）,否,7,初中
130103102,130103,70,男,在婚（有配偶）,是,5,文盲/半文盲
130103103,130103,68,女,在婚（有配偶）,否,7,小学
130103104,130103,37,男,在婚（有配偶）,否,7,初中
130103105,130103,14,女,没有有效数据,否,7,小学
130104101,130104,67,女,在婚（有配偶）,否,3,文盲/半文盲
130104102,130104,65,,,,,小学
130104103,130104,39,男,在婚（有配偶）,是,7,初中
130104104,130104,41,女,在婚（有配偶）,否,7,文盲/半文盲
130104105,130104,19,女,未婚,否,不适用,高中/中专/技校/职高
130104106,130104,12,男,没有有效数据,否,7,小学
130105103,130105,60,男,在婚（有配偶）,否,7,初中
130105104,130105,55,,,,,文盲/半文盲
130106101,130106,69,男,在婚（有配偶）,是,1,小学
130106102,130106,72,女,在婚（有配偶）,否,5,文盲/半文盲
130107101,130107,51,女,在婚（有配偶）,是,7,文盲/半文盲
130107103,130107,52,,,,,小学
130109101,130109,45,女,在婚（有配偶）,否,7,小学
130109102,130109,81,,,,,文盲/半文盲
130109103,130109,75,女,在婚（有配偶）,否,3,文盲/半文盲
130109105,130109,46,男,在婚（有配偶）,是,不适用,小学
130113101,630166,82,,,,,高中/中专/技校/职高
130114101,130114,67,女,在婚（有配偶）,否,7,初中
130114102,130114,66,男,在婚（有配偶）,否,7,高中/中专/技校/职高
130115101,130115,56,女,在婚（有配偶）,否,7,大专
130115102,130115,53,男,在婚（有配偶）,是,7,大学本科
130121103,130121,30,女,在婚（有配偶）,否,不适用,大学本科
130131101,130131,47,男,在婚（有配偶）,否,7,大学本科
130131102,130131,45,女,在婚（有配偶）,否,不适用,大学本科
130132101,130132,55,女,在婚（有配偶）,否,7,高中/中专/技校/职高
130132102,130132,58,男,在婚（有配偶）,是,7,高中/中专/技校/职高
130132103,130132,29,男,未婚,否,7,高中/中专/技校/职高
130133102,130133,35,女,在婚（有配偶）,否,6,大学本科
130133103,130133,13,男,没有有效数据,否,7,小学
130134101,130134,30,男,在婚（有配偶）,是,7,高中/中专/技校/职高
130134102,130134,32,女,在婚（有配偶）,否,7,初中
130135101,130135,61,男,在婚（有配偶）,否,不适用,初中
130135102,130135,61,女,在婚（有配偶）,否,不适用,初中
130137102,130137,59,女,丧偶,是,7,高中/中专/技校/职高
130140101,130140,39,女,在婚（有配偶）,否,7,大专
130140102,130140,39,男,在婚（有配偶）,否,7,大学本科
